region,provincia,comuna,dc,nom_distrito,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84,hombre_18-19,hombre_20-24,hombre_25-29,hombre_30-34,hombre_35-39,hombre_40-44,hombre_45-49,hombre_50-54,hombre_55-59,hombre_60-64,hombre_65-69,hombre_70-74,hombre_75-79,hombre_80-84,mujer_18-19,mujer_20-24,mujer_25-29,mujer_30-34,mujer_35-39,mujer_40-44,mujer_45-49,mujer_50-54,mujer_55-59,mujer_60-64,mujer_65-69,mujer_70-74,mujer_75-79,mujer_80-84
13,135,13501,6,MAITENES,28,67,75,71,75,73,82,91,97,62,74,70,36,38,26,60,67,64,88,66,75,86,84,80,70,50,39,25,28,67,75,71,75,73,82,91,97,62,74,70,36,38,26,60,67,64,88,66,75,86,84,80,70,50,39,25,28,67,75,71,75,73,82,91,97,62,74,70,36,38,26,60,67,64,88,66,75,86,84,80,70,50,39,25
13,135,13501,7,CULIPRÁN,54,151,143,120,130,145,153,164,139,121,92,87,48,39,54,152,136,136,127,150,147,158,112,112,90,63,59,38,54,151,143,120,130,145,153,164,139,121,92,87,48,39,54,152,136,136,127,150,147,158,112,112,90,63,59,38,54,151,143,120,130,145,153,164,139,121,92,87,48,39,54,152,136,136,127,150,147,158,112,112,90,63,59,38
13,135,13501,8,HUECHÚN,26,90,101,74,78,75,105,81,76,64,46,37,33,22,27,84,92,68,72,77,83,84,66,46,46,37,28,14,26,90,101,74,78,75,105,81,76,64,46,37,33,22,27,84,92,68,72,77,83,84,66,46,46,37,28,14,26,90,101,74,78,75,105,81,76,64,46,37,33,22,27,84,92,68,72,77,83,84,66,46,46,37,28,14
13,135,13501,9,LUMBRERA,67,187,182,165,179,185,192,232,189,141,129,100,72,42,73,181,188,149,174,194,200,191,172,140,94,77,66,44,67,187,182,165,179,185,192,232,189,141,129,100,72,42,73,181,188,149,174,194,200,191,172,140,94,77,66,44,67,187,182,165,179,185,192,232,189,141,129,100,72,42,73,181,188,149,174,194,200,191,172,140,94,77,66,44
13,135,13501,10,SAN JOSÉ,50,117,100,99,111,122,118,117,104,98,78,67,29,20,41,99,118,101,111,122,116,126,121,88,62,72,39,20,50,117,100,99,111,122,118,117,104,98,78,67,29,20,41,99,118,101,111,122,116,126,121,88,62,72,39,20,50,117,100,99,111,122,118,117,104,98,78,67,29,20,41,99,118,101,111,122,116,126,121,88,62,72,39,20
13,135,13501,11,MALLARAUCO,41,96,80,106,104,89,88,111,95,91,46,61,32,26,38,86,114,112,79,86,85,101,84,74,51,51,37,12,41,96,80,106,104,89,88,111,95,91,46,61,32,26,38,86,114,112,79,86,85,101,84,74,51,51,37,12,41,96,80,106,104,89,88,111,95,91,46,61,32,26,38,86,114,112,79,86,85,101,84,74,51,51,37,12
13,135,13501,12,POMAIRE,152,296,330,364,356,332,285,296,290,214,132,101,77,46,114,305,360,388,394,342,328,263,250,196,134,104,73,47,152,296,330,364,356,332,285,296,290,214,132,101,77,46,114,305,360,388,394,342,328,263,250,196,134,104,73,47,152,296,330,364,356,332,285,296,290,214,132,101,77,46,114,305,360,388,394,342,328,263,250,196,134,104,73,47
13,135,13501,13,PUANGUE PONIENTE,,4,1,3,4,5,3,7,10,7,3,7,,1,1,3,6,1,3,7,2,3,4,3,6,2,2,,,4,1,3,4,5,3,7,10,7,3,7,,1,1,3,6,1,3,7,2,3,4,3,6,2,2,,,4,1,3,4,5,3,7,10,7,3,7,,1,1,3,6,1,3,7,2,3,4,3,6,2,2,
13,135,13501,14,CEMENTERIO,244,612,726,625,582,493,453,446,381,283,272,191,150,98,225,608,706,657,559,513,425,456,386,327,339,216,170,120,244,612,726,625,582,493,453,446,381,283,272,191,150,98,225,608,706,657,559,513,425,456,386,327,339,216,170,120,244,612,726,625,582,493,453,446,381,283,272,191,150,98,225,608,706,657,559,513,425,456,386,327,339,216,170,120
13,135,13501,15,CODIGUA,63,177,145,160,141,160,184,198,169,156,116,104,69,63,56,148,171,153,153,169,169,191,152,128,138,79,80,36,63,177,145,160,141,160,184,198,169,156,116,104,69,63,56,148,171,153,153,169,169,191,152,128,138,79,80,36,63,177,145,160,141,160,184,198,169,156,116,104,69,63,56,148,171,153,153,169,169,191,152,128,138,79,80,36
13,135,13501,16,BOLLENAR,87,220,261,209,216,186,195,211,193,128,106,99,77,32,78,250,224,219,195,225,165,220,173,127,117,79,51,54,87,220,261,209,216,186,195,211,193,128,106,99,77,32,78,250,224,219,195,225,165,220,173,127,117,79,51,54,87,220,261,209,216,186,195,211,193,128,106,99,77,32,78,250,224,219,195,225,165,220,173,127,117,79,51,54
13,135,13501,17,SAN BERNARDO,28,83,78,75,75,68,82,99,112,60,45,42,35,19,30,85,93,60,75,59,74,100,97,47,42,44,25,13,28,83,78,75,75,68,82,99,112,60,45,42,35,19,30,85,93,60,75,59,74,100,97,47,42,44,25,13,28,83,78,75,75,68,82,99,112,60,45,42,35,19,30,85,93,60,75,59,74,100,97,47,42,44,25,13
13,135,13502,1,VILLA ALHUÉ,26,71,103,80,79,73,76,91,76,69,44,34,22,17,25,77,102,82,87,67,86,86,69,59,49,27,26,28,26,71,103,80,79,73,76,91,76,69,44,34,22,17,25,77,102,82,87,67,86,86,69,59,49,27,26,28,26,71,103,80,79,73,76,91,76,69,44,34,22,17,25,77,102,82,87,67,86,86,69,59,49,27,26,28
13,135,13502,2,TORO,7,34,45,48,36,25,31,29,35,22,21,18,6,8,18,37,43,41,42,32,25,29,25,19,15,11,11,5,7,34,45,48,36,25,31,29,35,22,21,18,6,8,18,37,43,41,42,32,25,29,25,19,15,11,11,5,7,34,45,48,36,25,31,29,35,22,21,18,6,8,18,37,43,41,42,32,25,29,25,19,15,11,11,5
13,135,13502,3,POLULO,19,48,56,60,50,43,57,46,44,33,38,16,15,14,11,50,54,53,52,41,46,46,47,28,28,26,8,8,19,48,56,60,50,43,57,46,44,33,38,16,15,14,11,50,54,53,52,41,46,46,47,28,28,26,8,8,19,48,56,60,50,43,57,46,44,33,38,16,15,14,11,50,54,53,52,41,46,46,47,28,28,26,8,8
13,135,13502,4,YERBAS BUENAS,4,19,28,23,20,14,25,23,17,18,20,8,8,3,4,14,36,21,15,14,18,23,22,9,14,10,9,5,4,19,28,23,20,14,25,23,17,18,20,8,8,3,4,14,36,21,15,14,18,23,22,9,14,10,9,5,4,19,28,23,20,14,25,23,17,18,20,8,8,3,4,14,36,21,15,14,18,23,22,9,14,10,9,5
13,135,13502,5,CARÉN,3,12,9,8,7,11,16,10,11,8,1,2,3,2,2,12,11,9,7,6,13,10,7,3,5,4,1,2,3,12,9,8,7,11,16,10,11,8,1,2,3,2,2,12,11,9,7,6,13,10,7,3,5,4,1,2,3,12,9,8,7,11,16,10,11,8,1,2,3,2,2,12,11,9,7,6,13,10,7,3,5,4,1,2
13,135,13503,1,CURACAVÍ,166,533,541,434,404,381,343,413,386,285,235,154,118,64,178,527,494,479,413,405,417,434,422,367,259,203,138,89,166,533,541,434,404,381,343,413,386,285,235,154,118,64,178,527,494,479,413,405,417,434,422,367,259,203,138,89,166,533,541,434,404,381,343,413,386,285,235,154,118,64,178,527,494,479,413,405,417,434,422,367,259,203,138,89
13,135,13503,2,MIRAFLORES,24,51,42,46,65,67,76,86,97,74,46,57,31,21,33,50,48,50,73,76,83,88,66,61,41,51,25,22,24,51,42,46,65,67,76,86,97,74,46,57,31,21,33,50,48,50,73,76,83,88,66,61,41,51,25,22,24,51,42,46,65,67,76,86,97,74,46,57,31,21,33,50,48,50,73,76,83,88,66,61,41,51,25,22
13,135,13503,3,LO PRADO,40,99,137,119,116,101,90,125,132,82,67,32,39,25,31,108,127,116,110,86,108,122,113,74,49,46,32,25,40,99,137,119,116,101,90,125,132,82,67,32,39,25,31,108,127,116,110,86,108,122,113,74,49,46,32,25,40,99,137,119,116,101,90,125,132,82,67,32,39,25,31,108,127,116,110,86,108,122,113,74,49,46,32,25
13,135,13503,4,ZAPATA,13,42,50,45,71,76,63,52,63,46,68,36,27,16,17,40,45,62,64,52,58,71,60,51,41,42,28,6,13,42,50,45,71,76,63,52,63,46,68,36,27,16,17,40,45,62,64,52,58,71,60,51,41,42,28,6,13,42,50,45,71,76,63,52,63,46,68,36,27,16,17,40,45,62,64,52,58,71,60,51,41,42,28,6
13,135,13503,5,CARÉN,2,3,2,2,2,4,9,7,4,3,3,9,3,6,1,2,3,2,,5,1,1,5,4,4,3,3,4,2,3,2,2,2,4,9,7,4,3,3,9,3,6,1,2,3,2,,5,1,1,5,4,4,3,3,4,2,3,2,2,2,4,9,7,4,3,3,9,3,6,1,2,3,2,,5,1,1,5,4,4,3,3,4
13,135,13503,6,CURACAVÍ SUR,100,287,281,232,241,229,241,260,187,150,107,121,80,48,106,312,280,281,273,253,287,277,234,156,138,102,84,59,100,287,281,232,241,229,241,260,187,150,107,121,80,48,106,312,280,281,273,253,287,277,234,156,138,102,84,59,100,287,281,232,241,229,241,260,187,150,107,121,80,48,106,312,280,281,273,253,287,277,234,156,138,102,84,59
13,135,13503,7,LOLENCO,42,115,118,109,96,90,119,120,94,75,63,49,34,27,39,109,126,121,102,112,111,120,97,66,63,55,41,27,42,115,118,109,96,90,119,120,94,75,63,49,34,27,39,109,126,121,102,112,111,120,97,66,63,55,41,27,42,115,118,109,96,90,119,120,94,75,63,49,34,27,39,109,126,121,102,112,111,120,97,66,63,55,41,27
13,135,13503,8,ALHUÉ,7,13,27,13,20,32,18,20,30,30,20,13,6,5,5,15,18,18,32,17,23,23,23,23,12,12,4,1,7,13,27,13,20,32,18,20,30,30,20,13,6,5,5,15,18,18,32,17,23,23,23,23,12,12,4,1,7,13,27,13,20,32,18,20,30,30,20,13,6,5,5,15,18,18,32,17,23,23,23,23,12,12,4,1
13,135,13504,1,MARÍA PINTO,53,133,193,140,152,145,142,149,134,95,91,83,49,34,56,146,185,148,150,144,167,160,146,119,81,68,58,36,53,133,193,140,152,145,142,149,134,95,91,83,49,34,56,146,185,148,150,144,167,160,146,119,81,68,58,36,53,133,193,140,152,145,142,149,134,95,91,83,49,34,56,146,185,148,150,144,167,160,146,119,81,68,58,36
13,135,13504,2,LO OVALLE,72,180,191,178,170,168,181,158,135,133,106,68,45,30,75,202,180,187,176,169,154,181,141,136,83,75,53,34,72,180,191,178,170,168,181,158,135,133,106,68,45,30,75,202,180,187,176,169,154,181,141,136,83,75,53,34,72,180,191,178,170,168,181,158,135,133,106,68,45,30,75,202,180,187,176,169,154,181,141,136,83,75,53,34
13,135,13504,3,CHOROMBO,27,67,79,63,55,76,68,72,56,44,20,21,16,15,22,79,65,66,85,51,64,64,48,45,32,23,15,5,27,67,79,63,55,76,68,72,56,44,20,21,16,15,22,79,65,66,85,51,64,64,48,45,32,23,15,5,27,67,79,63,55,76,68,72,56,44,20,21,16,15,22,79,65,66,85,51,64,64,48,45,32,23,15,5
13,135,13504,4,IBACACHE,13,59,55,53,44,37,52,74,55,29,33,31,15,10,16,51,52,65,31,38,51,63,45,41,22,24,17,15,13,59,55,53,44,37,52,74,55,29,33,31,15,10,16,51,52,65,31,38,51,63,45,41,22,24,17,15,13,59,55,53,44,37,52,74,55,29,33,31,15,10,16,51,52,65,31,38,51,63,45,41,22,24,17,15
13,135,13504,5,EL PARRÓN,3,17,14,9,11,11,11,22,15,10,5,5,6,2,3,9,10,14,17,11,12,11,14,8,11,2,6,9,3,17,14,9,11,11,11,22,15,10,5,5,6,2,3,9,10,14,17,11,12,11,14,8,11,2,6,9,3,17,14,9,11,11,11,22,15,10,5,5,6,2,3,9,10,14,17,11,12,11,14,8,11,2,6,9
13,135,13505,1,SAN PEDRO,38,93,117,119,96,109,102,115,107,71,78,52,26,31,28,92,116,91,95,83,109,86,68,80,59,41,33,20,38,93,117,119,96,109,102,115,107,71,78,52,26,31,28,92,116,91,95,83,109,86,68,80,59,41,33,20,38,93,117,119,96,109,102,115,107,71,78,52,26,31,28,92,116,91,95,83,109,86,68,80,59,41,33,20
13,135,13505,2,LONGOVILO,7,58,58,51,55,39,41,46,47,46,30,23,16,7,20,51,49,53,43,41,33,43,46,38,29,21,13,11,7,58,58,51,55,39,41,46,47,46,30,23,16,7,20,51,49,53,43,41,33,43,46,38,29,21,13,11,7,58,58,51,55,39,41,46,47,46,30,23,16,7,20,51,49,53,43,41,33,43,46,38,29,21,13,11
13,135,13505,3,SANTA ROSA,10,24,29,25,27,17,24,25,19,21,11,8,13,3,10,19,20,21,21,18,22,16,20,9,11,11,7,3,10,24,29,25,27,17,24,25,19,21,11,8,13,3,10,19,20,21,21,18,22,16,20,9,11,11,7,3,10,24,29,25,27,17,24,25,19,21,11,8,13,3,10,19,20,21,21,18,22,16,20,9,11,11,7,3
13,135,13505,4,LOICA,16,33,36,32,41,26,39,47,61,37,40,33,32,16,9,27,29,39,30,38,22,41,40,32,24,26,17,17,16,33,36,32,41,26,39,47,61,37,40,33,32,16,9,27,29,39,30,38,22,41,40,32,24,26,17,17,16,33,36,32,41,26,39,47,61,37,40,33,32,16,9,27,29,39,30,38,22,41,40,32,24,26,17,17
13,135,13505,5,CORNECHE,14,33,37,44,32,33,41,46,32,31,18,18,19,7,6,25,28,36,39,36,32,31,30,22,14,16,14,8,14,33,37,44,32,33,41,46,32,31,18,18,19,7,6,25,28,36,39,36,32,31,30,22,14,16,14,8,14,33,37,44,32,33,41,46,32,31,18,18,19,7,6,25,28,36,39,36,32,31,30,22,14,16,14,8
13,135,13505,6,NIHUE,20,56,81,76,64,73,53,56,74,75,57,49,41,21,14,41,74,73,44,59,58,66,62,53,55,38,37,21,20,56,81,76,64,73,53,56,74,75,57,49,41,21,14,41,74,73,44,59,58,66,62,53,55,38,37,21,20,56,81,76,64,73,53,56,74,75,57,49,41,21,14,41,74,73,44,59,58,66,62,53,55,38,37,21
13,136,13601,1,ESTACIÓN,349,880,893,643,647,678,747,779,704,498,368,234,169,95,328,852,815,647,645,743,811,931,756,588,409,305,241,163,349,880,893,643,647,678,747,779,704,498,368,234,169,95,328,852,815,647,645,743,811,931,756,588,409,305,241,163,349,880,893,643,647,678,747,779,704,498,368,234,169,95,328,852,815,647,645,743,811,931,756,588,409,305,241,163
13,136,13601,2,EL OLIVETO,137,266,262,233,260,341,353,292,288,201,137,113,46,30,120,293,271,241,331,350,331,259,250,198,142,96,68,40,137,266,262,233,260,341,353,292,288,201,137,113,46,30,120,293,271,241,331,350,331,259,250,198,142,96,68,40,137,266,262,233,260,341,353,292,288,201,137,113,46,30,120,293,271,241,331,350,331,259,250,198,142,96,68,40
13,136,13601,3,TREBULCO,163,430,446,541,525,467,406,335,296,217,186,143,140,69,155,393,537,560,489,455,372,409,296,259,228,226,154,96,163,430,446,541,525,467,406,335,296,217,186,143,140,69,155,393,537,560,489,455,372,409,296,259,228,226,154,96,163,430,446,541,525,467,406,335,296,217,186,143,140,69,155,393,537,560,489,455,372,409,296,259,228,226,154,96
13,136,13601,4,ENTRERRÍOS,420,1271,1173,1045,900,840,815,958,902,590,403,304,189,120,435,1166,1228,1037,976,893,972,1142,952,654,490,373,232,151,420,1271,1173,1045,900,840,815,958,902,590,403,304,189,120,435,1166,1228,1037,976,893,972,1142,952,654,490,373,232,151,420,1271,1173,1045,900,840,815,958,902,590,403,304,189,120,435,1166,1228,1037,976,893,972,1142,952,654,490,373,232,151
13,136,13602,1,EL MONTE,411,1189,1177,1034,925,914,884,966,782,595,445,343,242,141,445,1093,1246,1115,964,987,947,979,851,595,517,413,272,193,411,1189,1177,1034,925,914,884,966,782,595,445,343,242,141,445,1093,1246,1115,964,987,947,979,851,595,517,413,272,193,411,1189,1177,1034,925,914,884,966,782,595,445,343,242,141,445,1093,1246,1115,964,987,947,979,851,595,517,413,272,193
13,136,13602,2,CHIÑIHUE,21,71,67,61,68,65,68,71,63,42,41,32,15,11,18,63,61,66,65,59,71,47,64,40,33,23,15,15,21,71,67,61,68,65,68,71,63,42,41,32,15,11,18,63,61,66,65,59,71,47,64,40,33,23,15,15,21,71,67,61,68,65,68,71,63,42,41,32,15,11,18,63,61,66,65,59,71,47,64,40,33,23,15,15
13,136,13602,3,EL PAICO,62,134,147,115,128,132,141,154,133,135,69,70,39,28,54,134,133,106,114,119,143,152,144,108,83,57,55,27,62,134,147,115,128,132,141,154,133,135,69,70,39,28,54,134,133,106,114,119,143,152,144,108,83,57,55,27,62,134,147,115,128,132,141,154,133,135,69,70,39,28,54,134,133,106,114,119,143,152,144,108,83,57,55,27
13,136,13603,1,RECREO,188,465,403,371,413,444,393,362,249,197,157,107,77,36,177,432,409,453,463,476,401,336,257,212,168,134,61,46,188,465,403,371,413,444,393,362,249,197,157,107,77,36,177,432,409,453,463,476,401,336,257,212,168,134,61,46,188,465,403,371,413,444,393,362,249,197,157,107,77,36,177,432,409,453,463,476,401,336,257,212,168,134,61,46
13,136,13603,2,ISLA DE MAIPO,268,780,786,700,606,659,590,780,652,513,360,330,189,105,249,760,817,670,613,639,728,790,675,495,403,324,214,145,268,780,786,700,606,659,590,780,652,513,360,330,189,105,249,760,817,670,613,639,728,790,675,495,403,324,214,145,268,780,786,700,606,659,590,780,652,513,360,330,189,105,249,760,817,670,613,639,728,790,675,495,403,324,214,145
13,136,13603,3,ROSARIO,,,,1,2,,2,,,,3,1,,,,,,,,1,,,,1,2,,,,,,,1,2,,2,,,,3,1,,,,,,,,1,,,,1,2,,,,,,,1,2,,2,,,,3,1,,,,,,,,1,,,,1,2,,,
13,136,13603,4,NALTAGUA,31,52,54,62,63,74,77,75,71,57,38,22,19,10,18,66,75,70,56,73,59,60,77,39,34,23,21,12,31,52,54,62,63,74,77,75,71,57,38,22,19,10,18,66,75,70,56,73,59,60,77,39,34,23,21,12,31,52,54,62,63,74,77,75,71,57,38,22,19,10,18,66,75,70,56,73,59,60,77,39,34,23,21,12
13,136,13603,5,SAN ANTONIO DE NALTAGUA,25,55,63,56,50,43,54,61,53,52,23,12,12,11,17,54,63,40,70,46,47,52,54,30,23,16,5,12,25,55,63,56,50,43,54,61,53,52,23,12,12,11,17,54,63,40,70,46,47,52,54,30,23,16,5,12,25,55,63,56,50,43,54,61,53,52,23,12,12,11,17,54,63,40,70,46,47,52,54,30,23,16,5,12
13,136,13604,1,CASA DE EJERCICIOS,104,222,363,428,433,355,211,177,138,106,85,49,58,28,96,208,431,524,422,303,225,200,147,117,87,64,44,29,104,222,363,428,433,355,211,177,138,106,85,49,58,28,96,208,431,524,422,303,225,200,147,117,87,64,44,29,104,222,363,428,433,355,211,177,138,106,85,49,58,28,96,208,431,524,422,303,225,200,147,117,87,64,44,29
13,136,13604,2,ESPERANZA,64,144,155,122,131,149,146,141,125,95,63,47,34,15,57,148,141,138,130,141,135,140,116,81,66,49,26,18,64,144,155,122,131,149,146,141,125,95,63,47,34,15,57,148,141,138,130,141,135,140,116,81,66,49,26,18,64,144,155,122,131,149,146,141,125,95,63,47,34,15,57,148,141,138,130,141,135,140,116,81,66,49,26,18
13,136,13604,3,PADRE HURTADO,238,694,766,774,722,715,596,609,498,392,333,250,204,103,250,713,794,758,659,661,597,650,513,480,383,323,215,150,238,694,766,774,722,715,596,609,498,392,333,250,204,103,250,713,794,758,659,661,597,650,513,480,383,323,215,150,238,694,766,774,722,715,596,609,498,392,333,250,204,103,250,713,794,758,659,661,597,650,513,480,383,323,215,150
13,136,13604,4,VILLA LOS SILOS,453,1229,1241,1034,897,929,928,1011,773,549,419,276,172,82,459,1229,1256,1059,970,1004,1006,1109,836,608,470,316,199,140,453,1229,1241,1034,897,929,928,1011,773,549,419,276,172,82,459,1229,1256,1059,970,1004,1006,1109,836,608,470,316,199,140,453,1229,1241,1034,897,929,928,1011,773,549,419,276,172,82,459,1229,1256,1059,970,1004,1006,1109,836,608,470,316,199,140
13,136,13604,5,EL TREBAL,11,30,36,39,32,32,33,35,34,29,21,9,9,2,9,27,41,32,31,34,36,31,26,21,24,12,4,7,11,30,36,39,32,32,33,35,34,29,21,9,9,2,9,27,41,32,31,34,36,31,26,21,24,12,4,7,11,30,36,39,32,32,33,35,34,29,21,9,9,2,9,27,41,32,31,34,36,31,26,21,24,12,4,7
13,136,13605,1,PEÑAFLOR,420,1157,946,777,841,1018,1033,881,752,533,397,321,224,146,415,1086,964,891,974,1188,1012,969,847,643,474,398,278,170,420,1157,946,777,841,1018,1033,881,752,533,397,321,224,146,415,1086,964,891,974,1188,1012,969,847,643,474,398,278,170,420,1157,946,777,841,1018,1033,881,752,533,397,321,224,146,415,1086,964,891,974,1188,1012,969,847,643,474,398,278,170
13,136,13605,2,MALLOCO,434,1243,1350,1143,1085,1093,1110,1000,833,612,418,297,192,111,481,1273,1433,1248,1177,1207,1163,1191,900,623,456,330,261,159,434,1243,1350,1143,1085,1093,1110,1000,833,612,418,297,192,111,481,1273,1433,1248,1177,1207,1163,1191,900,623,456,330,261,159,434,1243,1350,1143,1085,1093,1110,1000,833,612,418,297,192,111,481,1273,1433,1248,1177,1207,1163,1191,900,623,456,330,261,159
13,136,13605,3,CAUPOLICÁN,411,1037,986,827,844,1017,938,863,722,568,585,418,279,121,399,1036,984,825,933,1060,980,931,851,771,658,518,339,197,411,1037,986,827,844,1017,938,863,722,568,585,418,279,121,399,1036,984,825,933,1060,980,931,851,771,658,518,339,197,411,1037,986,827,844,1017,938,863,722,568,585,418,279,121,399,1036,984,825,933,1060,980,931,851,771,658,518,339,197
